1 2 3
76 91 5
76 92 4
76 93 5
76 94 3
76 95 5
76 96 5
76 97 4
76 98 3
76 99 4
76 100 3
77 78 5
77 79 5
77 80 6
77 81 4
77 82 4
77 83 6
77 84 6
77 85 6
77 86 6
77 87 4
77 88 5
77 89 4
77 90 3
77 91 5
77 92 5
77 93 6
77 94 5
77 95 5
77 96 3
77 97 3
77 98 6
77 99 6
77 100 3
78 79 3
78 80 4
78 81 3
78 82 5
78 83 5
78 84 5
78 85 4
78 86 6
78 87 5
78 88 5
78 89 3
78 90 5
78 91 3
78 92 6
78 93 5
78 94 4
78 95 3
78 96 5
78 97 5
78 98 4
78 99 5
78 100 6
79 80 5
79 81 5
79 82 3
79 83 6
79 84 6
79 85 6
79 86 3
79 87 3
79 88 5
79 89 5
79 90 4
79 91 3
79 92 4
79 93 3
79 94 4
79 95 4
79 96 3
79 97 5
79 98 6
79 99 3
79 100 6
80 81 6
80 82 5
80 83 3
80 84 4
80 85 3
80 86 5
80 87 6
80 88 6
80 89 3
80 90 4
80 91 6
80 92 4
80 93 3
80 94 5
80 95 6
80 96 6
80 97 5
80 98 3
80 99 5
80 100 5
81 82 4
81 83 3
81 84 5
81 85 4
81 86 5
81 87 5
81 88 4
81 89 4
81 90 6
81 91 5
81 92 3
81 93 5
81 94 5
81 95 6
81 96 4
81 97 6
81 98 6
81 99 4
81 100 5
82 83 3
82 84 3
82 85 5
82 86 6
82 87 5
82 88 4
82 89 3
82 90 3
82 91 6
82 92 4
82 93 5
82 94 6
82 95 4
82 96 5
82 97 6
82 98 3
82 99 3
82 100 6
83 84 4
83 85 3
83 86 3
83 87 6
83 88 5
83 89 4
83 90 5
83 91 6
83 92 6
83 93 4
83 94 4
83 95 5
83 96 4
83 97 5
83 98 4
83 99 4
83 100 4
84 85 3
84 86 5
84 87 5
84 88 4
84 89 3
84 90 5
84 91 5
84 92 6
84 93 6
84 94 4
84 95 3
84 96 6
84 97 6
84 98 4
84 99 6
84 100 6
85 86 6
85 87 4
85 88 5
85 89 3
85 90 3
85 91 4
85 92 3
85 93 3
85 94 3
85 95 4
85 96 5
85 97 4
85 98 3
85 99 3
85 100 4
86 87 5
86 88 3
86 89 5
86 90 4
86 91 5
86 92 3
86 93 6
86 94 4
86 95 6
86 96 6
86 97 3
86 98 3
86 99 6
86 100 3
87 88 5
87 89 5
87 90 5
87 91 4
87 92 4
87 93 6
87 94 3
87 95 5
87 96 3
87 97 3
87 98 6
87 99 3
87 100 3
88 89 5
88 90 6
88 91 3
88 92 5
88 93 4
88 94 6
88 95 3
88 96 6
88 97 5
88 98 6
88 99 4
88 100 5
89 90 3
89 91 6
89 92 4
89 93 5
89 94 4
89 95 4
89 96 5
89 97 6
89 98 6
89 99 5
89 100 4
90 91 4
90 92 5
90 93 6
90 94 5
90 95 5
90 96 3
90 97 5
90 98 3
90 99 3
90 100 3
91 92 6
91 93 4
91 94 4
91 95 4
91 96 3
91 97 6
91 98 3
91 99 5
91 100 6
92 93 3
92 94 4
92 95 6
92 96 6
92 97 4
92 98 3
92 99 4
92 100 4
93 94 5
93 95 6
93 96 3
93 97 3
93 98 5
93 99 6
93 100 5
94 95 5
94 96 5
94 97 4
94 98 4
94 99 6
94 100 3
95 96 4
95 97 4
95 98 3
95 99 6
95 100 4
96 97 3
96 98 3
96 99 6
96 100 4
97 98 3
97 99 4
97 100 4
98 99 4
98 100 5
99 100 6
